name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Location,Color,Drivetrain
Ford Ecosport,2018,875000,10000,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Eeco,2010,170000,80000,CNG,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2015,500000,35000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ignis,2019,450000,40000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ertiga,2012,550000,120000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Manza,2013,200000,60000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2008,80000,90000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata New,2010,300000,250000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Aspire,2019,675000,15000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Eeco,2017,260000,30000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2001,70000,117000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2004,100000,70000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2012,730000,110000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Terrano,2016,525000,100000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Terrano,2016,525000,105000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2009,550000,182000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Corolla,2012,420000,95000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2015,500000,70000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2009,165000,76000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2014,650000,70000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Beat,2013,195000,46000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,1999,75000,70000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Esteem,2006,90000,90000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Xcent,2016,515000,50000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Jazz,2017,700000,24585,Diesel,Dealer,Manual,0,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2001,62000,70000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Etios,2011,220000,110000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2019,520000,10000,CNG,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Fiat Linea,2010,170000,100000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2011,190000,110000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2011,150000,100000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2009,125000,65000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2015,290000,40000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2019,490000,13900,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Tigor,2017,434999,17563,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Zest,2016,380000,15000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Polo,2012,200000,82000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2016,495000,40000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2014,894999,173000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2014,600000,151000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Brio,2015,300000,50000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2017,430000,15000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2017,370000,80000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Baleno,2019,750000,11000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,300000,50000,CNG,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
BMW X1,2012,700000,120000,Diesel,Individual,Automatic,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2007,100000,70000,LPG,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2015,300000,90000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2012,130000,185000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2016,650000,40000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,509999,25000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2013,1000000,117780,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2010,280000,120000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,600000,120000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Skoda Rapid,2013,210000,120000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Audi Q3,2014,1150000,110000,Diesel,Individual,Automatic,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai EON,2018,245000,30000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2016,375000,25000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2015,150000,55000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra XUV500,2018,1450000,20000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ertiga,2014,500000,100000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2007,75000,40000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Sonata,2006,225000,80000,Petrol,Individual,Automatic,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Sonata,2006,275000,80000,Petrol,Individual,Automatic,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2018,620000,35000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan X-Trail,2010,600000,110000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Xylo,2011,275000,160000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indigo,2013,125000,125000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indigo,2011,80000,62000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Micra,2011,199000,120000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Micra,2016,440000,33000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,250000,80000,Diesel,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2017,700000,35000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2015,450000,50000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2019,240000,5000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford EcoSport,2016,650000,81595,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Getz,2005,71000,22000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2015,400000,40000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2008,130000,40000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2013,300000,70000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Kicks,2019,1100000,4000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
BMW 3,2015,2200000,24000,Diesel,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2018,800000,13500,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2013,490000,40000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Jazz,2018,836000,9700,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Polo,2012,375000,62000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda BR-V,2016,1249000,24000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda WR-V,2019,1240000,13000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Nano,2009,35000,50000,Petrol,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda BR-V,2017,1068000,36000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda BR-V,2017,1189000,40000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2018,700000,27000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,350000,40000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i10,2009,254999,80000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2005,229999,221000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2016,750000,80000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2012,325000,119000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2009,760000,190000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2017,509999,25000,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Micra,2013,363000,28740,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2010,229999,48500,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Nissan Sunny,2012,290000,110000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2018,550000,30000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2011,125000,120000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volvo XC60,2014,2000000,130000,Diesel,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2008,350000,140000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2011,390000,90000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2015,220000,45000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2005,140000,80000,Petrol,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2018,370000,15000,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2019,650000,20000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2017,280000,37000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2016,540000,80000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ambassador Classic,2002,50000,120000,Diesel,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ciaz,2018,800000,20000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2016,515000,25000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2010,220000,96000,Petrol,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Spark,2013,165000,53000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Fiat Linea,2010,221000,65000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Beat,2015,245000,43000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2012,260000,42000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Skoda Superb,2011,550000,73000,Diesel,Dealer,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2015,434999,29000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Safari,2013,450000,95000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Sail,2014,290000,25000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2011,305000,53000,Petrol,Dealer,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Classic,2011,265000,20000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Brio,2014,325000,57000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Cruze,2014,550000,52000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2008,105000,40000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Brio,2012,275000,47000,Petrol,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda City,2012,434999,47000,Petrol,Dealer,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2016,690000,73000,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Brio,2012,249000,42000,Petrol,Dealer,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai EON,2012,204999,60000,Petrol,Dealer,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2015,190000,120000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2012,150000,50000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,1999,70000,70000,Petrol,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2018,900000,25000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ertiga,2019,950000,11000,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2013,475000,80000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti 800,1998,55000,80000,Petrol,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Fiesta,2013,450000,75000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
BMW 5,2009,1200000,45000,Diesel,Individual,Automatic,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda City,2014,350000,60000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2011,229999,160000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Creta,2015,821000,50000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2014,200000,80000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2017,1000000,60000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2016,220000,60000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Figo,2015,459999,148620,Diesel,Dealer,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti SX4,2012,310000,70000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2018,815000,42000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2017,1200000,40000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Chevrolet Optra,2011,170000,150000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti S-Cross,2017,1000000,30000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2010,155000,90000,Petrol,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra TUV,2017,400000,120000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Quanto,2016,400000,80000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2010,250000,80000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indigo,2008,150000,50000,Petrol,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2002,80000,70000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2014,325000,70000,Diesel,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Elite,2019,738000,8000,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Indica,2012,150000,110000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Innova,2007,440000,223000,Diesel,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Volkswagen Vento,2011,280000,110000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2006,100000,120000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2008,150000,100000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,380000,100000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2006,90000,60000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Scorpio,2008,300000,270000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Skoda Fabia,2011,275000,60000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2009,180000,41090,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2012,225000,296823,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Alto,2014,200000,40000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Toyota Corolla,2011,500000,40000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Fiesta,2010,300000,70000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Verna,2015,765000,80000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,650000,90000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Wagon,2017,380000,19000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,480000,110000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Jeep,1996,200000,60000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2010,145000,68000,CNG,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Ritz,2011,280000,120000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2014,254999,30000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Bolt,2016,300000,90000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2015,480000,140000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Skoda Rapid,2017,850000,44500,Petrol,Individual,Automatic,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2014,350000,52000,Diesel,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai i20,2016,650000,26000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata New,2007,550000,80000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Celerio,2015,300000,35000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2008,150000,60000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2014,300000,120000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Santro,2004,80000,58000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata Manza,2011,180000,80000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Ford Fiesta,2009,110000,100000,Diesel,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Hyundai Grand,2015,425000,12000,Petrol,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Honda Amaze,2016,700000,35000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Zen,2010,130000,50000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Swift,2017,650000,67000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Renault Duster,2013,400000,100000,Petrol,Individual,Manual,2,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra TUV,2017,800000,60000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Mahindra Bolero,2017,675000,70000,Diesel,Individual,Manual,1,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Maruti Omni,2017,210000,50000,Petrol,Individual,Manual,4,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
Tata New,2009,150000,120000,Diesel,Individual,Manual,3,18.9,1248,74.0,190.0,5.0,Unknown,Others,Unknown
